gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,MonthlyCharges_category
1,-0.4474048350192824,1,1,-0.31103549116711493,1,0.0,0,-0.3580389497989972,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
0,-0.4474048350192824,0,0,0.05557860390344668,1,0.0,1,1.330551483958792,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,-0.39250529007168417,1,1.0,0,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,-0.4474048350192824,1,0,0.7480718945922853,1,1.0,1,1.5449492850953617,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-0.9627938824036689,1,0.0,1,0.39152235494978516,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,-1.0849985807605227,1,0.0,1,0.6574421082974685,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,0.46292759842629294,1,2.0,0,-1.4848739046098054,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,0,0,-0.636914686785392,1,1.0,1,-1.5098038814861507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,2.235112188621971,0,0,-0.7183844856899612,1,0.0,0,0.8236419541397706,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2
0,-0.4474048350192824,0,0,-1.1257334802128074,1,0.0,1,0.6291881345042774,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-0.840589184046815,1,0.0,1,0.8086839680139638,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,1,0,1.5627698836379778,1,2.0,1,1.3355374793340613,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,1.1554208891151316,1,2.0,0,0.8169939603060788,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,1.3998302858288394,0,2.0,1,-0.46939284651333946,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1
0,-0.4474048350192824,1,1,-1.2072032791173766,1,0.0,1,0.5062002485809737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.166468379665092,1,0.0,1,-1.4931838969019204,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,2.235112188621971,1,0,1.3998302858288394,1,1.0,1,1.3405234747093304,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,2,2
0,2.235112188621971,1,0,1.6035047830902625,1,2.0,1,1.4851173405921332,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,2
1,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,0,-0.02563925811439303,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.4474048350192824,0,0,-0.06662609445340718,1,0.0,1,0.3649303796150169,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
0,-0.4474048350192824,0,0,-0.39250529007168417,1,0.0,1,-1.5147898768614196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,-0.4474048350192824,0,0,-0.9220589829513843,1,0.0,1,-1.468253920025575,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,0,0,-0.6776495862376766,1,1.0,0,-1.5197758722366888,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,2.235112188621971,1,0,-0.18883079281026105,1,0.0,0,-1.308702068016965,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,2.235112188621971,0,0,-1.1257334802128074,1,0.0,1,0.6009341607110862,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
0,-0.4474048350192824,1,1,0.7480718945922853,1,2.0,0,-1.4998318907356125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,2.235112188621971,0,0,0.34072290006943906,1,1.0,1,1.1975916072849502,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2
1,2.235112188621971,1,1,1.6035047830902625,0,2.0,1,-0.009019273530162821,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,1
0,2.235112188621971,0,0,0.7888067940445699,0,0.0,1,-0.4843508326391467,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,1
0,-0.4474048350192824,1,1,-0.7591193851422458,1,0.0,1,0.5261442300820502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
0,-0.4474048350192824,1,0,1.2776255874719855,1,0.0,1,1.531653297427978,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,1.31836048692427,1,2.0,1,0.3034364366533653,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,1,0,1.6035047830902625,1,2.0,1,1.4335953883810195,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.5014938891940355,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,-0.9627938824036689,1,0.0,1,0.16549056460425438,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
0,-0.4474048350192824,1,1,-1.2072032791173766,1,0.0,0,-1.5098038814861507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,1,-0.840589184046815,1,0.0,1,-0.29155901146207636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.4474048350192824,0,0,-1.1257334802128074,1,0.0,0,-1.4898598999850743,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,1.4813000847334086,1,2.0,1,0.6524561129221997,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
1,2.235112188621971,1,0,1.4813000847334086,1,0.0,1,0.8269659510566169,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2
1,2.235112188621971,0,0,0.5851322967831468,1,2.0,0,-0.18186711320615687,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
1,-0.4474048350192824,0,0,1.3590953863765547,1,2.0,0,0.12227860468525592,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1
0,-0.4474048350192824,0,0,-0.6776495862376766,0,0.0,1,-0.8699344749932876,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
0,-0.4474048350192824,0,0,0.05557860390344668,1,1.0,0,-0.023977259655970105,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1
1,-0.4474048350192824,0,0,0.7888067940445699,1,1.0,0,0.8701779109756154,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2
1,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,0,0.8535579263913852,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
0,-0.4474048350192824,1,1,0.34072290006943906,1,2.0,0,0.44470630561932206,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,2,2
1,2.235112188621971,1,0,-0.7183844856899612,1,0.0,1,0.6823720851738138,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1,-0.4474048350192824,1,0,1.2368906880197008,1,2.0,0,1.151055650449106,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-1.166468379665092,1,0.0,0,-0.6455646831061798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2.235112188621971,1,0,-0.8813240834990996,1,0.0,1,0.592624168418971,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,-0.5524927694344904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.4881979015266515,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,1,1.5627698836379778,1,2.0,0,-1.5164518753198426,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,2.235112188621971,1,0,0.014843704451162058,1,0.0,1,0.5161722393315117,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
0,-0.4474048350192824,1,1,-1.0035287818559535,1,1.0,1,-1.5064798845693046,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,-0.10736099390569181,1,0.0,1,0.9632498246473045,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,0.46292759842629294,1,1.0,0,-1.308702068016965,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,-0.4474048350192824,0,0,-0.8813240834990996,1,0.0,1,0.3599443842397481,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1,2.235112188621971,1,0,-0.6776495862376766,1,0.0,1,0.8801499017261534,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2
0,-0.4474048350192824,0,0,-1.0849985807605227,1,0.0,1,0.46465028712039813,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.18709654456375382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,-0.4474048350192824,0,1,-0.39250529007168417,1,1.0,1,-0.51925280026603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
0,-0.4474048350192824,1,1,-0.47397508897625346,1,1.0,1,-0.20679709008250216,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.468253920025575,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,1,1,1.4813000847334086,1,1.0,1,-1.4865359030682284,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
0,-0.4474048350192824,1,1,1.3590953863765547,1,2.0,1,-0.2284030700420014,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1
1,2.235112188621971,1,0,0.13704840280801595,1,0.0,1,0.6707380959648528,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,1.2368906880197008,1,2.0,1,0.22698450756590643,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,-1.0035287818559535,1,0.0,0,0.2020545306895611,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,-0.9627938824036689,1,0.0,1,0.3250424166128643,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,2.235112188621971,1,0,-0.2703005917148303,1,0.0,0,0.6607661052143148,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2
1,-0.4474048350192824,1,1,-1.288673078021946,1,0.0,1,0.31340842740390334,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,1,1,-1.288673078021946,1,0.0,1,0.15718057231213928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,0.30842243202863406,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,1,1,1.5627698836379778,1,1.0,1,0.037516683305681954,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1
0,2.235112188621971,0,0,0.17778330226030056,1,0.0,1,1.0463497475684556,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,0.7888067940445699,1,2.0,0,-1.4948458953603434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,1,0,-1.1257334802128074,1,0.0,1,0.1289265985189481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.4474048350192824,1,0,0.7073369951400007,1,1.0,1,1.2923255194150627,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,-1.0035287818559535,1,0.0,0,-1.4898598999850743,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,1,1.31836048692427,1,2.0,1,0.14887058002002418,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1
1,-0.4474048350192824,0,0,-0.4332401895239688,1,0.0,1,0.993165796898919,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2
0,-0.4474048350192824,0,0,1.0739510902105622,1,0.0,1,0.604258157627932,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2
1,-0.4474048350192824,0,0,1.4405651852811239,1,1.0,0,1.4419053806731346,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
0,2.235112188621971,0,0,0.9517463918537085,1,0.0,1,1.0563217383189936,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2
1,-0.4474048350192824,0,0,0.9110114924014238,1,1.0,1,-0.028963255031238883,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1
1,-0.4474048350192824,0,1,-0.47397508897625346,1,0.0,0,-0.6455646831061798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,-0.4474048350192824,1,0,1.2368906880197008,1,2.0,1,1.4684973560079029,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
0,2.235112188621971,0,0,-0.7183844856899612,1,0.0,0,0.7953879803465794,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2
1,-0.4474048350192824,0,1,1.1961557885674161,1,2.0,1,1.2956495163319086,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2,2
0,2.235112188621971,0,0,-1.2072032791173766,1,0.0,1,0.4762842763293596,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,2.235112188621971,1,0,0.8702765929491392,1,1.0,1,1.6795711602276264,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,1,0.666602095687716,1,1.0,1,1.0928857044043003,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,1.5220349841856933,1,1.0,0,1.6812331586860498,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,-1.288673078021946,1,0.0,0,0.8003739757218487,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
0,2.235112188621971,0,0,-0.2703005917148303,1,0.0,1,0.45634029482828303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
1,-0.4474048350192824,1,1,1.4813000847334086,1,2.0,1,1.327227487041946,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,0,-1.4915218984434973,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,2.235112188621971,0,0,0.666602095687716,1,0.0,0,1.2125495934107575,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,1,1.1543796473659518,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,1.3998302858288394,1,1.0,1,0.142222586186332,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1
1,-0.4474048350192824,1,1,-0.025891195001122566,1,0.0,1,-1.5164518753198426,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,2.235112188621971,0,0,-1.166468379665092,1,0.0,0,0.3416624011970945,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,1,0,0.8702765929491392,1,2.0,0,-1.4965078938187666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
0,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,1,-1.4749019138592672,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,-0.4474048350192824,1,1,-0.7998542845945305,1,0.0,1,1.0496737444853017,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2
1,-0.4474048350192824,0,0,1.3998302858288394,1,1.0,1,1.7709810754408926,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,0.5851322967831468,1,2.0,0,-1.4931838969019204,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,-0.4474048350192824,0,0,0.7888067940445699,1,2.0,1,0.8036979726386945,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
0,-0.4474048350192824,1,1,-0.9220589829513843,1,0.0,0,0.6940060743827752,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,-0.025891195001122566,0,1.0,1,-0.9580203932897077,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-0.5691127540187206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.4474048350192824,1,1,1.0739510902105622,1,2.0,1,1.1444076566154138,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.31103549116711493,1,0.0,1,0.3682543765318632,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.840589184046815,1,0.0,1,0.8003739757218487,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,1,0,-0.06662609445340718,1,0.0,1,0.846909932557693,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,2
0,2.235112188621971,1,0,-0.840589184046815,1,0.0,1,1.097871699779569,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,0.9517463918537085,1,1.0,1,-0.16026113324665764,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
1,2.235112188621971,1,1,1.3590953863765547,1,1.0,1,1.7011771401871258,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2
1,-0.4474048350192824,1,0,-0.9220589829513843,1,0.0,1,0.6823720851738138,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,1,0.5228202331652039,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,0.7888067940445699,1,1.0,0,-0.23671306233411651,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
1,-0.4474048350192824,0,0,-0.9220589829513843,1,0.0,0,-1.4981698922771896,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.4474048350192824,0,0,-1.1257334802128074,1,0.0,1,-0.48102683572230065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,2.235112188621971,1,0,1.31836048692427,1,1.0,1,0.19540653685586895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1,-0.4474048350192824,0,0,-0.7998542845945305,1,1.0,0,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.4474048350192824,1,1,1.4813000847334086,1,1.0,0,0.6441461206300846,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
0,-0.4474048350192824,1,1,1.5627698836379778,1,2.0,0,-1.31701206030908,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,0,0,-0.5961797873331073,1,0.0,1,1.1560416458243747,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2
1,-0.4474048350192824,0,1,1.3590953863765547,1,2.0,0,-1.4798879092345363,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,2.235112188621971,0,0,-0.3517703906193996,1,0.0,1,0.5128482424146659,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
1,-0.4474048350192824,0,1,1.5627698836379778,1,2.0,1,0.3931843534082085,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,2
0,-0.4474048350192824,1,0,-0.18883079281026105,1,1.0,0,-1.3136880633922343,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,-0.4474048350192824,1,0,-1.2072032791173766,1,0.0,0,-1.4981698922771896,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,1,-0.3247989806305368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,2.235112188621971,0,0,-1.2479381785696613,1,0.0,0,0.8120079649308096,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
0,2.235112188621971,1,0,-0.5147099884285381,1,0.0,0,0.855219924849808,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2
1,-0.4474048350192824,0,0,-0.840589184046815,1,0.0,1,0.6441461206300846,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,1,0,-1.0849985807605227,1,0.0,1,1.337199477792484,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,0.5851322967831468,1,0.0,0,0.34498639811394083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,2.235112188621971,1,1,1.6035047830902625,1,2.0,1,0.8136699633892326,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-1.0035287818559535,1,0.0,0,0.3499723934892096,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-0.7998542845945305,1,0.0,1,0.1688145615211007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1,-0.4474048350192824,1,1,1.2368906880197008,1,2.0,1,1.320579493208254,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,-0.9627938824036689,1,0.0,1,0.7754439988455033,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
1,2.235112188621971,0,0,-0.840589184046815,1,0.0,1,0.6225401406705852,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
1,-0.4474048350192824,1,1,1.0739510902105622,1,2.0,0,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,0,0,-0.3517703906193996,1,0.0,1,-0.510942807973915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.17213855843794656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,1,1,0.5851322967831468,1,1.0,1,1.6081052265154367,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
0,2.235112188621971,0,0,-1.0035287818559535,1,0.0,0,0.6690760975064299,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,1.1961557885674161,1,2.0,0,-1.4765639123176904,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,1,1,-0.7998542845945305,1,0.0,0,1.0613077336942627,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2
0,-0.4474048350192824,1,0,0.6258671962354314,1,1.0,1,0.14887058002002418,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1
1,-0.4474048350192824,0,0,-0.636914686785392,1,2.0,0,-1.5264238660703808,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,-0.4474048350192824,0,0,0.09631350335573131,1,0.0,0,0.4978902562888586,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2
0,-0.4474048350192824,0,0,-1.0442636813082382,1,0.0,0,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,0.9110114924014238,1,2.0,0,-0.2151070823746173,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1
0,-0.4474048350192824,0,1,-1.288673078021946,1,0.0,0,0.45135429945301425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,2.235112188621971,0,0,-0.47397508897625346,1,0.0,1,1.0081237830247263,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
